modele,marque,energie,hybride,puiss_admin,p_kw,typ_boite,conso_urbaine,conso_autoroute,conso_mixte,co2,co,nox,part_fine,poids,norme,nb_rapp
VITO,MERCEDES-BENZ,GO,0,7,70.0,0,10.1,6.8,8.0,211.0,0.083,0.22899999999999998,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,7,70.0,0,10.1,6.8,8.0,211.0,0.09699999999999999,0.243,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,7,70.0,0,9.3,6.6,7.6,200.0,0.083,0.22899999999999998,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,7,70.0,0,9.4,6.7,7.7,203.0,0.09699999999999999,0.243,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,1,10.0,6.8,8.0,211.0,0.078,0.22399999999999998,0.001,1976,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.1,6.9,8.1,213.0,0.078,0.22399999999999998,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.2,7.0,8.2,216.0,0.078,0.22399999999999998,0.001,2186,0,5
VITO,MERCEDES-BENZ,GO,0,10,120.0,1,9.9,6.7,7.9,208.0,0.042,0.19,0.001,1976,0,5
VITO,MERCEDES-BENZ,GO,0,10,120.0,1,10.0,6.8,8.0,211.0,0.042,0.19,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.1,6.9,8.1,214.0,0.042,0.19,0.001,2186,0,5
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.8,6.4,7.2,190.0,0.175,0.226,0.001,1976,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.9,6.5,7.3,192.0,0.175,0.226,0.001,2076,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.0,6.6,7.4,195.0,0.175,0.226,0.001,2186,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.3,6.5,7.5,198.0,0.046,0.19699999999999998,0.0,1976,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.3,6.5,7.5,198.0,0.175,0.226,0.001,1976,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.4,6.6,7.6,200.0,0.046,0.19699999999999998,0.0,2076,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.4,6.6,7.6,200.0,0.175,0.226,0.001,2076,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.5,6.7,7.7,203.0,0.046,0.19699999999999998,0.0,2186,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.5,6.7,7.7,203.0,0.175,0.226,0.001,2186,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.7,6.3,7.1,187.0,0.046,0.19699999999999998,0.0,1976,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.8,6.4,7.2,190.0,0.046,0.19699999999999998,0.0,2076,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.9,6.5,7.3,193.0,0.046,0.19699999999999998,0.0,2186,0,6
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.2,7.0,8.2,216.0,0.078,0.22399999999999998,0.001,2356,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.1,6.9,8.1,214.0,0.042,0.19,0.001,2356,0,5
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.0,6.6,7.4,195.0,0.175,0.226,0.001,2356,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.5,6.7,7.7,203.0,0.046,0.19699999999999998,0.0,2356,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.5,6.7,7.7,203.0,0.175,0.226,0.001,2356,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.9,6.5,7.3,193.0,0.046,0.19699999999999998,0.0,2356,0,6
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.1,6.9,8.1,214.0,0.042,0.19,0.001,2586,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.2,7.0,8.2,216.0,0.078,0.22399999999999998,0.001,2586,0,5
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.5,6.7,7.7,203.0,0.046,0.19699999999999998,0.0,2586,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.5,6.7,7.7,203.0,0.175,0.226,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,8.9,6.5,7.3,193.0,0.046,0.19699999999999998,0.0,2586,0,6
VITO,MERCEDES-BENZ,GO,0,10,120.0,0,9.0,6.6,7.4,195.0,0.175,0.226,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.0,7.3,8.7,229.0,0.061,0.228,0.001,1976,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.1,7.4,8.8,232.0,0.061,0.228,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.2,7.5,8.9,234.0,0.061,0.228,0.001,2186,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.9,7.2,8.6,227.0,0.006,0.21100000000000002,0.0,1985,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.0,7.3,8.7,230.0,0.006,0.21100000000000002,0.0,2076,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.1,7.4,8.8,232.0,0.006,0.21100000000000002,0.0,2186,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.9,7.2,8.6,227.0,0.006,0.21100000000000002,0.0,2010,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,10.9,7.2,8.6,227.0,0.006,0.21100000000000002,0.0,2035,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.2,7.5,8.9,234.0,0.061,0.228,0.001,2356,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.41,7.4,8.8,232.0,0.061,0.228,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,11,120.0,1,11.1,7.4,8.8,232.0,0.006,0.21100000000000002,0.0,2356,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,9.9,6.7,7.9,208.0,0.042,0.19,0.001,1976,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.0,6.8,8.0,211.0,0.078,0.22399999999999998,0.001,1976,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.0,6.8,8.0,211.0,0.042,0.19,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.1,6.9,8.1,213.0,0.078,0.22399999999999998,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.1,6.9,8.1,214.0,0.042,0.19,0.001,2186,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.2,7.0,8.2,216.0,0.078,0.22399999999999998,0.001,2186,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.3,6.5,7.5,198.0,0.046,0.19699999999999998,0.0,1976,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.3,6.5,7.5,198.0,0.175,0.226,0.001,1976,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.4,6.6,7.6,200.0,0.046,0.19699999999999998,0.0,2076,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.4,6.6,7.6,200.0,0.175,0.226,0.001,2076,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.5,6.7,7.7,203.0,0.046,0.19699999999999998,0.0,2186,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.5,6.7,7.7,203.0,0.175,0.226,0.001,2186,0,6
VITO,MERCEDES-BENZ,GO,0,8,100.0,0,8.7,6.3,7.1,187.0,0.046,0.19699999999999998,0.0,1976,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,8.8,6.4,7.2,190.0,0.175,0.226,0.001,1976,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,8.8,6.4,7.2,190.0,0.046,0.19699999999999998,0.0,2076,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,8.9,6.5,7.3,192.0,0.175,0.226,0.001,2076,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,8.9,6.5,7.3,193.0,0.046,0.19699999999999998,0.0,2186,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.0,6.6,7.4,195.0,0.175,0.226,0.001,2186,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.1,6.9,8.1,214.0,0.042,0.19,0.001,2356,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.2,7.0,8.2,216.0,0.078,0.22399999999999998,0.001,2356,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.5,6.7,7.7,203.0,0.046,0.19699999999999998,0.0,2356,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.5,6.7,7.7,203.0,0.175,0.226,0.001,2356,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,8.9,6.5,7.3,193.0,0.046,0.19699999999999998,0.0,2356,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.0,6.6,7.4,195.0,0.175,0.226,0.001,2356,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.1,6.9,8.1,214.0,0.042,0.19,0.001,2586,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.2,7.0,8.2,216.0,0.078,0.22399999999999998,0.001,2586,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.5,6.7,7.7,203.0,0.046,0.19699999999999998,0.0,2586,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.5,6.7,7.7,203.0,0.175,0.226,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,8.9,6.5,7.3,193.0,0.046,0.19699999999999998,0.0,2586,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,0,9.0,6.6,7.4,195.0,0.175,0.226,0.001,2586,0,6
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.9,7.2,8.6,227.0,0.006,0.21100000000000002,0.0,1985,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,11.0,7.3,8.7,229.0,0.061,0.228,0.001,1976,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,11.0,7.3,8.7,230.0,0.006,0.21100000000000002,0.0,2076,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,11.1,7.4,8.8,232.0,0.061,0.228,0.001,2076,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,11.1,7.4,8.8,232.0,0.006,0.21100000000000002,0.0,2186,0,5
VITO,MERCEDES-BENZ,GO,0,10,100.0,1,11.2,7.5,8.9,234.0,0.061,0.228,0.001,2186,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.9,7.2,8.6,227.0,0.006,0.21100000000000002,0.0,2010,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,10.9,7.2,8.6,227.0,0.006,0.21100000000000002,0.0,2035,0,5
VITO,MERCEDES-BENZ,GO,0,9,100.0,1,11.1,7.4,8.8,232.0,0.006,0.21100000000000002,0.0,2356,0,5
VITO,MERCEDES-BENZ,GO,0,10,100.0,1,11.2,7.5,8.9,234.0,0.061,0.228,0.001,2356,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.9,7.0,8.4,221.0,0.361,0.257,0.0,1976,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.8,7.1,8.5,223.0,0.353,0.253,0.002,1976,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.9,7.0,8.4,221.0,0.361,0.257,0.0,2076,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.8,7.1,8.5,224.0,0.353,0.253,0.002,2076,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.9,7.1,8.5,224.0,0.361,0.257,0.0,2186,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.9,7.2,8.6,226.0,0.353,0.253,0.002,2186,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.9,7.1,8.5,224.0,0.361,0.257,0.0,2356,0,5
VITO,MERCEDES-BENZ,GO,0,15,165.0,1,10.9,7.2,8.6,226.0,0.353,0.253,0.002,2356,0,5
MINI,MINI,ES,0,12,155.0,1,10.4,5.5,7.3,169.0,0.573,0.044000000000000004,0.002,1340,0,6
MINI,MINI,ES,0,12,155.0,0,9.0,5.5,6.8,157.0,0.488,0.015,0.002,1315,0,6
MINI,MINI,GO,0,6,82.0,1,7.0,4.3,5.3,140.0,0.174,0.131,0.0,1300,0,6
MINI,MINI,ES,0,10,135.0,0,7.5,5.1,6.0,139.0,0.33399999999999996,0.040999999999999995,0.001,1305,0,6
MINI,MINI,ES,0,10,135.0,1,9.1,5.1,6.6,153.0,0.429,0.017,0.001,1330,0,6
MINI,MINI,ES,0,12,155.0,0,9.6,5.9,7.3,169.0,0.764,0.011000000000000001,0.002,1305,0,6
MINI,MINI,GO,0,5,82.0,0,4.5,3.7,4.0,105.0,0.244,0.174,0.0,1275,0,6
MINI,MINI,GO,0,7,105.0,0,5.3,4.0,4.5,118.0,0.29,0.142,0.0,1325,0,6
MINI,MINI,GO,0,8,105.0,1,7.1,4.4,5.4,143.0,0.139,0.141,0.0,1340,0,6
MINI,MINI,ES,0,12,155.0,1,10.3,5.4,7.2,167.0,0.573,0.044000000000000004,0.002,1315,0,6
MINI,MINI,ES,0,12,155.0,0,8.9,5.4,6.7,155.0,0.488,0.015,0.002,1290,0,6
MINI,MINI,GO,0,6,82.0,1,6.9,4.2,5.2,138.0,0.174,0.131,0.0,1290,0,6
MINI,MINI,ES,0,10,135.0,0,7.4,5.0,5.9,137.0,0.33399999999999996,0.040999999999999995,0.001,1280,0,6
MINI,MINI,ES,0,10,135.0,1,8.9,5.0,6.4,150.0,0.429,0.017,0.001,1305,0,6
MINI,MINI,ES,0,12,155.0,0,9.5,5.8,7.2,167.0,0.764,0.011000000000000001,0.002,1280,0,6
MINI,MINI,GO,0,5,66.0,0,4.4,3.6,3.9,103.0,0.265,0.17300000000000001,0.0,1260,0,6
MINI,MINI,GO,0,5,82.0,0,4.4,3.6,3.9,103.0,0.244,0.174,0.0,1260,0,6
MINI,MINI,GO,0,7,105.0,0,5.2,3.9,4.4,115.0,0.29,0.142,0.0,1310,0,6
MINI,MINI,GO,0,8,105.0,1,7.0,4.3,5.3,141.0,0.139,0.141,0.0,1330,0,6
MINI,MINI,ES,0,13,160.0,1,11.3,6.3,7.9,184.0,0.5589999999999999,0.016,0.003,1505,0,6
MINI,MINI,ES,0,13,160.0,0,10.6,6.2,7.4,172.0,0.841,0.03,0.003,1480,0,6
MINI,MINI,GO,0,6,82.0,1,7.2,4.7,5.6,149.0,0.095,0.151,0.0,1410,0,6
MINI,MINI,GO,0,7,82.0,1,7.6,5.0,6.0,158.0,0.095,0.151,0.0,1480,0,6
MINI,MINI,GO,0,7,105.0,0,5.2,4.3,4.6,122.0,0.29100000000000004,0.162,0.0,1395,0,6
MINI,MINI,GO,0,8,105.0,1,7.3,4.8,5.7,150.0,0.095,0.151,0.0,1420,0,6
MINI,MINI,ES,0,10,135.0,0,7.5,5.4,6.1,143.0,0.251,0.039,0.001,1385,0,6
MINI,MINI,ES,0,11,135.0,1,9.5,5.7,7.1,166.0,0.28300000000000003,0.022000000000000002,0.002,1410,0,6
MINI,MINI,ES,0,10,135.0,0,8.2,5.8,6.7,157.0,0.251,0.039,0.001,1455,0,6
MINI,MINI,ES,0,11,135.0,1,10.3,6.2,7.7,180.0,0.28300000000000003,0.022000000000000002,0.002,1480,0,6
MINI,MINI,GO,0,5,66.0,0,4.7,4.2,4.4,115.0,0.244,0.16,0.0,1385,0,6
MINI,MINI,GO,0,6,82.0,0,4.7,4.2,4.4,115.0,0.25,0.171,0.0,1385,0,6
MINI,MINI,GO,0,6,82.0,0,5.3,4.7,4.9,129.0,0.25,0.171,0.0,1455,0,6
MINI,MINI,GO,0,8,105.0,0,5.3,4.7,4.9,130.0,0.29100000000000004,0.162,0.0,1470,0,6
MINI,MINI,GO,0,8,105.0,1,7.7,5.1,6.1,160.0,0.095,0.151,0.0,1495,0,6
MINI,MINI,ES,0,10,135.0,0,7.3,5.0,5.8,136.0,0.33399999999999996,0.040999999999999995,0.001,1240,0,6
MINI,MINI,ES,0,10,135.0,1,8.9,5.0,6.4,149.0,0.429,0.017,0.001,1265,0,6
MINI,MINI,ES,0,12,155.0,0,9.4,5.8,7.1,165.0,0.764,0.011000000000000001,0.002,1240,0,6
MINI,MINI,GO,0,7,105.0,0,5.1,3.9,4.3,114.0,0.29,0.142,0.0,1250,0,6
MINI,MINI,GO,0,8,105.0,1,6.9,4.3,5.3,139.0,0.139,0.141,0.0,1270,0,6
MINI,MINI,ES,0,12,155.0,1,10.1,5.3,7.1,165.0,0.573,0.044000000000000004,0.002,1275,0,6
MINI,MINI,ES,0,12,155.0,0,8.8,5.3,6.6,153.0,0.488,0.015,0.002,1250,0,6
MINI,MINI,ES,0,12,155.0,1,10.1,5.3,7.1,165.0,0.573,0.044000000000000004,0.002,1260,0,6
MINI,MINI,ES,0,12,155.0,0,8.8,5.3,6.6,153.0,0.488,0.015,0.002,1235,0,6
MINI,MINI,ES,0,10,135.0,0,7.3,5.0,5.8,136.0,0.33399999999999996,0.040999999999999995,0.001,1215,0,6
MINI,MINI,ES,0,10,135.0,1,8.9,5.0,6.4,149.0,0.429,0.017,0.001,1240,0,6
MINI,MINI,ES,0,12,155.0,0,9.4,5.8,7.1,165.0,0.764,0.011000000000000001,0.002,1215,0,6
MINI,MINI,GO,0,4,66.0,0,4.2,3.5,3.8,99.0,0.265,0.17300000000000001,0.0,1165,0,6
MINI,MINI,GO,0,5,82.0,0,4.2,3.5,3.8,99.0,0.244,0.174,0.0,1165,0,6
MINI,MINI,GO,0,6,82.0,1,6.8,4.1,5.1,135.0,0.174,0.131,0.0,1195,0,6
MINI,MINI,GO,0,7,105.0,0,5.1,3.9,4.3,114.0,0.29,0.142,0.0,1225,0,6
MINI,MINI,GO,0,8,105.0,1,6.9,4.3,5.3,139.0,0.139,0.141,0.0,1245,0,6
MINI,MINI,ES,0,10,135.0,1,9.1,5.1,6.6,153.0,0.429,0.017,0.001,1280,0,6
MINI,MINI,ES,0,10,135.0,0,7.5,5.1,6.0,139.0,0.33399999999999996,0.040999999999999995,0.001,1260,0,6
MINI,MINI,ES,0,12,155.0,0,9.6,5.9,7.3,169.0,0.764,0.011000000000000001,0.002,1260,0,6
MINI,MINI,GO,0,8,105.0,1,7.1,4.4,5.4,143.0,0.139,0.141,0.0,1290,0,6
